Date,Bond,ER,GP,Sensex
2006-04-04,1014.63,44.61,"26,291.70",11638.01
2006-05-04,1015.8824,44.69,"26,225.40",11746.9
2006-07-04,1018.1349,44.63,"26,354.50",11589.44
2006-10-04,1018.22,44.74,"26,777.70",11662.55
2006-12-04,1018.39,44.93,"26,989.70",11355.73
2006-04-13,1017.55,45.3,"26,776.90",11237.23
2006-04-17,1017.81,45.15,"26,776.90",11539.68
2006-04-18,1020.17,45.15,"27,777.50",11821.57
2006-04-19,1025.37,45.14,"28,177.80",11895.98
2006-04-20,1025.21,45.15,"28,197.70",12039.55
2006-04-21,1025.64,45.09,"28,147.90",12030.3
2006-04-24,1025.03,45.06,"27,962.70",11915.24
2006-04-25,1025.81,44.83,"28,560.60",11646.78
2006-04-26,1024.54,45.03,"28,635.60",11938.53
2006-04-27,1023.15,45.06,"28,726.00",11835.02
2006-04-28,1024.09,44.97,"28,902.70",11851.93
2006-02-05,1022.15,44.9,"29,632.60",12218.78
2006-03-05,1021.47,44.86,"30,190.80",12310.72
2006-04-05,1021.62,44.97,"30,206.50",12347.63
2006-05-05,1022.17,44.88,"30,401.50",12359.7
2006-08-05,1021.98,44.88,"30,282.70",12462.47
2006-09-05,1022.79,44.96,"31,051.00",12513.86
2006-10-05,1022.59,44.93,"31,453.50",12612.38
2006-11-05,1021.73,45.07,"32,258.30",12435.41
2006-12-05,1020.81,45.05,"32,552.50",12285.11
2006-05-15,1019.49,45.39,"31,245.20",11822.2
2006-05-16,1019.43,45.61,"31,496.40",11873.73
2006-05-17,1019.64,45.34,"31,599.90",12217.81
2006-05-18,1018.78,45.48,"31,523.00",11391.43
2006-05-19,1018.67,45.46,"29,685.60",10938.61
2006-05-22,1018.77,45.68,"29,727.90",10481.77
2006-05-23,1019.1,45.52,"30,357.10",10822.78
2006-05-24,1018.67,45.73,"29,668.90",10573.15
2006-05-25,1019.2,45.85,"29,487.50",10666.32
2006-05-26,1019.38,45.85,"29,470.50",10809.35
2006-05-29,1019.39,45.97,"29,470.50",10853.14
2006-05-30,1018.45,46.19,"30,577.90",10786.63
2006-05-31,1017.6,46.43,"30,279.60",10398.61
2006-01-06,1017.07,46.22,"28,970.30",10071.42
2006-02-06,1015.81,46.17,"29,021.90",10451.33
2006-05-06,1016.87,45.82,"29,375.20",10213.48
2006-06-06,1015.42,45.92,"28,798.10",9957.32
2006-07-06,1015.71,45.93,"28,394.90",9756.76
2006-08-06,1015.32,46.06,"28,233.30",9295.81
2006-09-06,1010.33,45.92,"28,311.40",9810.46
2006-12-06,1010.49,45.88,"27,972.60",9476.15
2006-06-13,1009.77,46.04,"27,001.00",9062.65
2006-06-14,1011.37,45.98,"26,106.60",8929.44
2006-06-15,1011.29,45.91,"26,188.50",9545.06
2006-06-16,1010.89,45.92,"26,312.20",9884.51
2006-06-19,1008.04,45.89,"26,223.20",9997.84
2006-06-20,1007.41,45.91,"26,055.10",9822.52
2006-06-21,1007.44,45.92,"26,411.50",10040.14
2006-06-22,1006.05,46.01,"26,970.30",10275.88
2006-06-23,999.44,46.2,"26,731.20",10401.3
2006-06-26,1000.04,46.34,"27,068.60",10042.06
2006-06-27,999.12,46.36,"27,294.50",10151.01
2006-06-28,1000.45,46.4,"27,033.80",10129.7
2006-06-29,999.57,46.34,"27,282.30",10162.16
2006-06-30,1001.98,46.08,"28,245.50",10609.25
2006-03-07,1001.44,45.98,"28,699.30",10695.26
2006-04-07,1001.44,46.01,"28,619.80",10662.22
2006-05-07,1001.77,46.03,"28,704.70",10919.64
2006-06-07,1000.85,46.15,"28,893.00",10767.97
2006-07-07,1000.22,46.12,"28,982.70",10509.53
2006-10-07,998.35,46.06,"28,886.80",10684.3
2006-11-07,996.13,46.21,"29,124.90",10614.35
2006-12-07,992.32,46.21,"30,055.20",10930.09
2006-07-13,992.51,46.29,"30,092.20",10858.5
2006-07-14,992.03,46.43,"30,754.10",10678.22
2006-07-17,992.41,46.44,"30,507.60",10293.22
2006-07-18,992.21,46.73,"30,128.00",10226.78
2006-07-19,992.67,46.95,"30,152.00",10007.34
2006-07-20,994.77,46.84,"30,065.80",10352.94
2006-07-21,997.75,46.83,"29,651.00",10085.91
2006-07-24,999.66,46.93,"28,410.40",10215.37
2006-07-25,998.58,46.81,"28,972.20",10415.61
2006-07-26,998.1,46.85,"28,749.20",10617.27
2006-07-27,998.14,46.64,"29,783.80",10741.59
2006-07-28,998.17,46.56,"29,743.00",10680.23
2006-07-31,999.17,46.51,"29,450.80",10743.88
2006-01-08,998.0,46.65,"29,691.10",10751.66
2006-02-08,998.24,46.56,"30,562.10",10876.19
2006-03-08,1000.11,46.72,"30,005.70",10923.16
2006-04-08,999.68,46.54,"30,363.90",10866.51
2006-07-08,1002.42,46.49,"30,275.10",10812.64
2006-08-08,1002.57,46.59,"30,068.10",11014.97
2006-09-08,1009.49,46.53,"30,155.80",11145.18
2006-10-08,1009.21,46.43,"29,924.50",11149.17
2006-11-08,1009.26,46.52,"29,982.10",11192.46
2006-08-14,1009.26,46.56,"29,118.10",11312.99
2006-08-16,1010.97,46.55,"29,334.60",11448.31
2006-08-17,1014.36,46.46,"29,051.40",11477.48
2006-08-18,1014.91,46.48,"28,491.10",11465.72
2006-08-21,1014.0,46.45,"29,039.90",11511.68
2006-08-22,1014.67,46.52,"28,957.90",11502.62
2006-08-23,1016.41,46.56,"29,225.50",11406.65
2006-08-24,1020.05,46.5,"29,026.20",11531.95
2006-08-25,1021.09,46.61,"28,927.00",11572.2
2006-08-28,1021.13,46.56,"28,927.00",11619.52
2006-08-29,1020.85,46.52,"28,525.40",11706.85
2006-08-30,1022.76,46.51,"28,735.40",11723.92
2006-08-31,1024.85,46.55,"29,018.50",11699.05
2006-01-09,1024.85,46.53,"28,893.60",11778.02
2006-04-09,1030.09,46.44,"29,141.60",11914.21
2006-05-09,1032.02,46.22,"29,518.30",11904.6
2006-06-09,1031.47,46.21,"29,325.30",11933.21
2006-07-09,1030.08,46.1,"28,724.80",11853.85
2006-08-09,1032.84,46.2,"28,200.30",11918.65
2006-11-09,1035.48,46.27,"27,227.30",11550.69
2006-12-09,1032.27,46.34,"27,330.20",11660.79
2006-09-13,1033.41,46.22,"27,207.40",11893.79
2006-09-14,1031.95,46.15,"26,961.30",11973.02
2006-09-15,1030.73,46.13,"26,453.70",12009.59
2006-09-18,1032.84,46.12,"26,786.50",12071.3
2006-09-19,1033.82,46.11,"26,885.50",11970.47
2006-09-20,1038.33,46.05,"26,661.80",12109.14
2006-09-21,1037.33,45.88,"26,542.90",12274.27
2006-09-22,1040.08,45.94,"27,038.10",12236.78
2006-09-25,1040.66,45.86,"26,857.60",12173.91
2006-09-26,1046.46,45.97,"27,056.00",12321.19
2006-09-27,1044.73,45.92,"27,175.90",12366.91
2006-09-28,1044.17,45.92,"27,692.80",12380.74
2006-09-29,1042.74,45.96,"27,520.60",12454.42
2006-03-10,1045.47,45.84,"26,608.80",12366.39
2006-04-10,1047.12,45.69,"26,230.70",12204.01
2006-05-10,1047.88,45.71,"26,171.90",12389.41
2006-06-10,1047.13,45.61,"25,558.30",12372.81
2006-09-10,1046.81,45.72,"26,306.20",12365.83
2006-10-10,1047.89,45.74,"26,174.40",12363.77
2006-11-10,1047.64,45.76,"26,207.70",12353.49
2006-12-10,1048.66,45.6,"26,137.40",12537.98
2006-10-13,1049.03,45.49,"26,631.70",12736.42
2006-10-16,1047.32,45.46,"27,039.90",12928.18
2006-10-17,1046.67,45.36,"26,715.20",12883.83
2006-10-18,1046.8,45.26,"26,953.50",12858.48
2006-10-19,1046.58,45.32,"27,064.40",12723.59
2006-10-20,1047.65,45.31,"27,040.90",12709.4
2006-10-23,1048.73,45.4,"26,439.40",12623.28
2006-10-26,1050.35,45.3,"26,925.20",12698.41
2006-10-27,1051.7,45.22,"26,947.50",12906.81
2006-10-30,1052.31,45.09,"27,366.60",13024.26
2006-10-31,1051.56,45.02,"27,185.40",12961.9
2006-01-11,1052.19,44.93,"27,553.90",13033.04
2006-02-11,1054.55,44.93,"27,868.60",13091.12
2006-03-11,1053.54,44.84,"27,914.80",13130.79
2006-06-11,1053.5,44.86,"28,114.30",13186.89
2006-07-11,1055.07,44.83,"27,988.20",13156.66
2006-08-11,1057.91,44.68,"27,850.80",13072.51
2006-09-11,1058.26,44.65,"27,857.30",13137.49
2006-10-11,1058.2,44.45,"28,136.00",13282.91
2006-11-13,1060.7,44.9,"28,045.00",13399.0
2006-11-14,1061.93,45.16,"28,324.70",13425.5
2006-11-15,1064.18,45.34,"28,011.90",13469.37
2006-11-16,1063.18,45.17,"28,079.40",13505.89
2006-11-17,1063.94,45.01,"27,866.70",13429.48
2006-11-20,1067.53,44.86,"28,135.00",13430.71
2006-11-21,1069.18,44.99,"28,018.20",13616.77
2006-11-22,1069.97,44.75,"28,305.50",13706.53
2006-11-23,1071.11,44.7,"28,169.00",13680.83
2006-11-24,1071.59,44.87,"28,587.30",13703.33
2006-11-27,1073.99,44.64,"28,523.40",13773.59
2006-11-28,1074.73,44.74,"28,470.70",13601.95
2006-11-29,1074.61,44.65,"28,489.90",13616.73
2006-11-30,1073.37,44.76,"28,931.70",13696.31
2006-01-12,1073.33,44.67,"28,973.20",13844.78
2006-04-12,1075.31,44.59,"28,822.10",13874.33
2006-05-12,1076.22,44.56,"28,759.50",13937.65
2006-06-12,1076.35,44.51,"28,430.80",13949.0
2006-07-12,1075.88,44.66,"28,025.90",13972.03
2006-08-12,1076.28,44.69,"28,510.90",13799.49
2006-11-12,1070.39,44.76,"28,103.50",13399.43
2006-12-12,1064.62,44.82,"28,157.20",12995.02
2006-12-13,1064.64,44.83,"27,945.80",13181.34
2006-12-14,1061.03,44.74,"28,023.60",13487.16
2006-12-15,1062.81,44.66,"27,756.90",13614.52
2006-12-18,1066.17,44.79,"27,409.00",13731.09
2006-12-19,1067.21,44.83,"27,764.30",13382.01
2006-12-20,1067.15,44.74,"27,692.90",13340.21
2006-12-21,1067.14,44.73,"27,730.10",13384.86
2006-12-22,1067.27,44.59,"27,730.10",13471.74
2006-12-26,1066.82,44.54,"27,730.10",13708.34
2006-12-27,1066.18,44.39,"27,864.60",13859.69
2006-12-28,1066.76,44.36,"27,991.30",13846.34
2006-12-29,1067.05,44.23,"27,991.30",13786.91
2007-02-01,1072.43,44.2,"28,300.90",13942.24
2007-03-01,1073.02,44.33,"28,515.40",14014.92
2007-04-01,1071.59,44.42,"27,842.00",13871.71
2007-05-01,1071.74,44.3,"27,005.10",13860.52
2007-08-01,1075.77,44.42,"27,119.70",13652.15
2007-09-01,1075.04,44.47,"27,058.60",13566.33
2007-10-01,1074.68,44.53,"27,110.30",13362.16
2007-11-01,1074.71,44.56,"27,276.80",13630.71
2007-12-01,1063.6,44.61,"27,535.50",14056.53
2007-01-15,1057.43,44.31,"27,769.80",14129.64
2007-01-16,1059.98,44.32,"27,759.50",14114.73
2007-01-17,1058.32,44.27,"27,669.40",14131.34
2007-01-18,1058.09,44.25,"28,136.90",14217.75
2007-01-19,1056.78,44.34,"27,849.80",14182.71
2007-01-22,1052.52,44.21,"28,224.60",14209.24
2007-01-23,1055.14,44.21,"28,408.10",14041.24
2007-01-24,1055.36,44.23,"28,387.20",14110.46
2007-01-25,1053.91,44.24,"28,830.20",14282.72
2007-01-29,1054.08,44.27,"28,514.10",14211.96
2007-01-31,1060.43,44.17,"28,726.10",14090.92
2007-02-02,1065.03,44.11,"28,472.10",14403.77
2007-05-02,1065.89,44.11,"28,646.70",14515.9
2007-06-02,1063.81,44.13,"28,782.20",14478.19
2007-07-02,1063.71,44.09,"28,845.90",14643.13
2007-08-02,1062.72,44.12,"28,949.30",14652.09
2007-09-02,1059.0,44.06,"29,354.30",14538.9
2007-12-02,1060.9,44.18,"29,346.50",14190.7
2007-02-13,1057.74,44.17,"29,517.60",14090.98
2007-02-14,1048.58,44.16,"29,483.20",14009.9
2007-02-15,1050.03,44.09,"29,316.30",14355.55
2007-02-19,1051.04,44.07,"29,601.90",14402.9
2007-02-20,1053.59,44.2,"29,333.60",14253.38
2007-02-21,1056.16,44.19,"29,222.30",14188.49
2007-02-22,1056.08,44.25,"29,937.10",14021.31
2007-02-23,1057.0,44.28,"30,185.20",13632.53
2007-02-26,1059.94,44.17,"30,317.00",13649.52
2007-02-27,1060.52,44.2,"29,898.20",13478.83
2007-02-28,1058.41,44.31,"29,405.80",12938.09
2007-01-03,1056.86,44.27,"29,673.60",13159.55
2007-02-03,1058.7,44.28,"28,875.10",12886.13
2007-05-03,1056.61,44.49,"28,450.00",12415.04
2007-06-03,1057.13,44.56,"28,624.30",12697.09
2007-07-03,1056.36,44.5,"28,764.00",12579.75
2007-08-03,1055.73,44.44,"29,002.90",13049.35
2007-09-03,1054.62,44.27,"28,813.10",12884.99
2007-12-03,1058.36,44.22,"28,646.70",12902.63
2007-03-13,1058.02,44.22,"28,778.40",12982.98
2007-03-14,1057.31,44.31,"28,465.40",12529.62
2007-03-15,1056.72,44.22,"28,662.90",12543.85
2007-03-16,1053.75,44.17,"28,789.80",12430.4
2007-03-20,1052.93,43.98,"28,831.30",12705.94
2007-03-21,1053.38,43.63,"28,619.40",12945.88
2007-03-22,1059.16,43.66,"29,002.90",13308.03
2007-03-23,1060.97,43.7,"28,602.70",13285.93
2007-03-26,1057.66,43.39,"28,704.60",13124.32
2007-03-28,1058.29,43.14,"28,700.30",12884.34
2007-03-29,1059.93,43.47,"28,917.10",12979.66
2007-03-30,1060.11,43.59,"28,767.90",13072.1
2007-03-04,1051.48,43.13,"28,605.90",12624.58
2007-04-04,1050.48,42.9,"28,963.90",12786.77
2007-05-04,1050.69,43.15,"28,911.70",12856.08
2007-09-04,1053.08,42.88,"28,911.70",13177.74
2007-10-04,1058.74,42.86,"29,023.20",13189.54
2007-11-04,1057.67,42.87,"29,057.50",13183.24
2007-12-04,1056.42,42.86,"29,021.90",13113.81
2007-04-13,1054.28,42.74,"29,003.40",13384.08
2007-04-16,1055.42,42.3,"28,767.80",13695.58
2007-04-17,1054.76,41.73,"28,885.70",13607.04
2007-04-18,1056.84,41.89,"28,934.40",13672.19
2007-04-19,1059.63,42.15,"28,692.70",13619.7
2007-04-20,1058.82,41.99,"28,883.20",13897.41
2007-04-23,1058.09,41.67,"28,703.30",13928.33
2007-04-24,1063.64,41.64,"28,320.80",14136.72
2007-04-25,1066.76,40.97,"28,033.70",14217.77
2007-04-26,1063.18,40.78,"27,508.90",14228.88
2007-04-27,1060.82,41.07,"27,838.50",13908.58
2007-04-30,1058.14,41.29,"27,885.60",13872.37
2007-03-05,1059.8,41.18,"27,770.30",14078.21
2007-04-05,1059.79,40.9,"28,144.40",13934.27
2007-07-05,1060.01,40.57,"28,144.40",13879.25
2007-08-05,1061.68,40.78,"27,948.20",13765.46
2007-09-05,1063.25,40.91,"27,941.50",13781.51
2007-10-05,1062.13,41.0,"27,926.70",13771.23
2007-11-05,1060.91,41.34,"27,479.20",13796.16
2007-05-14,1061.21,40.93,"27,391.10",13965.86
2007-05-15,1062.07,40.87,"27,374.90",13929.33
2007-05-16,1063.79,40.84,"27,227.50",14127.31
2007-05-17,1064.48,40.84,"26,821.70",14299.71
2007-05-18,1062.21,40.9,"26,749.80",14303.41
2007-05-21,1065.33,40.6,"26,757.60",14418.6
2007-05-22,1066.31,40.64,"26,873.90",14453.72
2007-05-23,1064.81,40.55,"26,856.90",14363.26
2007-05-24,1063.93,40.57,"26,752.10",14218.11
2007-05-25,1065.03,40.6,"26,588.80",14338.45
2007-05-28,1070.02,40.53,"26,588.80",14397.89
2007-05-29,1069.18,40.45,"26,737.70",14508.21
2007-05-30,1068.99,40.64,"26,651.00",14411.38
2007-05-31,1070.09,40.73,"26,739.70",14544.46
2007-01-06,1070.44,40.54,"27,016.60",14570.75
2007-04-06,1071.19,40.47,"27,193.00",14495.77
2007-05-06,1071.32,40.56,"27,209.20",14535.01
2007-06-06,1069.16,40.55,"27,236.70",14255.93
2007-07-06,1070.2,40.63,"27,234.80",14186.18
2007-08-06,1068.52,40.98,"26,966.80",14063.81
2007-11-06,1062.67,40.91,"26,540.40",14083.41
2007-12-06,1061.89,40.73,"26,401.30",14130.95
2007-06-13,1061.29,40.93,"26,524.50",14003.03
2007-06-14,1064.18,40.84,"26,721.20",14203.72
2007-06-15,1067.25,40.97,"26,685.70",14162.71
2007-06-18,1071.71,40.76,"26,682.80",14080.14
2007-06-19,1071.08,40.7,"26,731.10",14295.5
2007-06-20,1071.32,40.82,"26,768.40",14411.95
2007-06-21,1071.28,40.75,"26,501.40",14499.24
2007-06-22,1072.61,40.71,"26,610.20",14467.36
2007-06-25,1075.46,40.81,"26,592.90",14487.72
2007-06-26,1074.71,40.95,"26,488.20",14501.08
2007-06-27,1073.31,41.01,"26,330.90",14431.06
2007-06-28,1073.5,40.84,"26,446.60",14504.57
2007-06-29,1075.89,40.75,"26,475.40",14650.51
2007-02-07,1079.39,40.66,"26,622.10",14664.26
2007-03-07,1081.21,40.58,"26,528.20",14806.51
2007-04-07,1085.27,40.49,"26,460.40",14880.24
2007-05-07,1089.19,40.46,"26,326.40",14861.89
2007-06-07,1088.79,40.46,"26,245.20",14964.12
2007-09-07,1093.81,40.41,"26,701.30",15045.73
2007-10-07,1092.18,40.41,"26,745.90",15009.88
2007-11-07,1093.05,40.38,"26,768.60",14910.62
2007-12-07,1093.33,40.38,"27,025.30",15092.04
2007-07-13,1093.91,40.47,"26,939.90",15272.72
2007-07-16,1095.19,40.37,"26,873.10",15311.22
2007-07-17,1099.19,40.36,"26,896.60",15289.82
2007-07-18,1103.99,40.4,"26,891.70",15301.17
2007-07-19,1103.01,40.39,"27,232.10",15550.13
2007-07-20,1103.61,40.33,"27,483.50",15565.55
2007-07-23,1108.83,40.34,"27,477.80",15732.2
2007-07-24,1107.31,40.24,"27,534.50",15794.92
2007-07-25,1105.68,40.3,"27,212.70",15699.33
2007-07-26,1105.41,40.27,"27,039.50",15776.31
2007-07-27,1105.24,40.48,"26,806.40",15234.57
2007-07-30,1107.39,40.54,"26,810.60",15260.91
2007-07-31,1105.4,40.44,"26,912.80",15550.99
2007-01-08,1097.97,40.55,"26,933.80",14935.77
2007-02-08,1098.88,40.43,"26,931.50",14985.7
2007-03-08,1099.58,40.36,"27,074.80",15138.4
2007-06-08,1101.71,40.45,"27,116.90",14903.03
2007-07-08,1103.21,40.37,"27,017.30",14932.77
2007-08-08,1098.54,40.58,"27,376.30",15307.98
2007-09-08,1095.14,40.4,"26,881.70",15100.15
2007-10-08,1093.67,40.67,"27,154.50",14868.25
2007-08-13,1095.53,40.56,"27,124.50",15017.21
2007-08-14,1095.24,40.69,"27,201.90",15000.91
2007-08-16,1091.64,41.09,"27,377.40",14358.21
2007-08-17,1094.3,41.57,"27,184.30",14141.52
2007-08-21,1096.88,41.06,"27,043.00",13989.11
2007-08-22,1098.66,41.01,"26,986.70",14248.66
2007-08-23,1100.01,40.86,"27,117.20",14163.98
2007-08-24,1100.77,41.18,"27,153.50",14424.87
2007-08-27,1102.13,40.98,"27,153.50",14842.38
2007-08-28,1102.07,41.12,"27,429.20",14919.19
2007-08-29,1101.3,41.24,"27,305.70",14993.04
2007-08-30,1100.69,41.04,"27,382.60",15121.74
2007-08-31,1101.87,40.96,"27,484.80",15318.6
2007-03-09,1104.31,40.88,"27,457.90",15422.05
2007-04-09,1104.55,40.91,"27,760.90",15465.4
2007-05-09,1103.96,40.94,"27,863.00",15446.15
2007-06-09,1104.45,40.85,"28,069.60",15616.31
2007-07-09,1105.95,40.71,"28,516.70",15590.42
2007-10-09,1108.84,40.63,"28,597.30",15596.83
2007-11-09,1107.25,40.58,"28,556.80",15542.77
2007-12-09,1107.1,40.49,"28,540.10",15505.36
2007-09-13,1107.08,40.44,"28,490.00",15614.44
2007-09-14,1108.12,40.45,"28,972.80",15603.8
2007-09-17,1108.9,40.47,"29,160.80",15504.43
2007-09-18,1108.68,40.59,"28,947.40",15669.12
2007-09-19,1110.33,40.26,"29,096.60",16322.75
2007-09-20,1110.7,39.91,"29,189.00",16347.95
2007-09-21,1110.89,39.87,"29,362.10",16564.23
2007-09-24,1109.56,39.82,"28,973.70",16845.83
2007-09-25,1107.49,39.81,"28,950.60",16899.54
2007-09-26,1106.49,39.7,"29,162.20",16921.39
2007-09-27,1106.55,39.75,"29,079.80",17150.56
2007-09-28,1107.45,39.74,"29,549.10",17291.1
2007-01-10,1108.41,39.73,"29,581.20",17328.62
2007-03-10,1109.71,39.79,"28,896.00",17847.04
2007-04-10,1109.28,39.56,"28,639.10",17777.14
2007-05-10,1108.02,39.49,"29,074.70",17773.36
2007-08-10,1107.09,39.43,"28,950.10",17491.39
2007-09-10,1107.81,39.55,"29,020.50",18280.24
2007-10-10,1109.44,39.34,"29,153.40",18658.25
2007-11-10,1111.45,39.31,"29,398.30",18814.07
2007-12-10,1110.61,39.33,"29,474.10",18419.04
2007-10-15,1111.25,39.31,"29,830.40",19058.67
2007-10-16,1111.44,39.31,"29,781.00",19051.86
2007-10-17,1110.93,39.68,"30,118.80",18715.82
2007-10-18,1111.93,39.47,"30,382.60",17998.39
2007-10-19,1112.93,39.79,"30,317.80",17559.98
2007-10-22,1114.91,39.79,"29,971.10",17613.99
2007-10-23,1117.83,39.69,"30,041.90",18492.84
2007-10-24,1117.64,39.57,"30,027.30",18512.91
2007-10-25,1118.94,39.54,"30,343.10",18770.89
2007-10-26,1119.49,39.51,"30,741.40",19243.17
2007-10-29,1120.53,39.38,"30,976.20",19977.67
2007-10-30,1120.37,39.4,"30,871.80",19783.51
2007-10-31,1119.15,39.32,"31,066.80",19837.99
2007-01-11,1118.99,39.32,"31,179.30",19724.35
2007-02-11,1119.25,39.37,"31,410.00",19976.23
2007-05-11,1118.84,39.32,"31,666.90",19590.78
2007-06-11,1117.98,39.29,"32,307.80",19400.67
2007-07-11,1118.12,39.27,"32,820.90",19289.83
2007-08-11,1115.85,39.34,"33,038.40",19058.93
2007-12-11,1116.29,39.33,"31,613.70",18737.27
2007-11-13,1119.22,39.39,"31,717.60",19035.48
2007-11-14,1119.97,39.33,"31,974.60",19929.06
2007-11-15,1120.05,39.28,"31,196.30",19784.89
2007-11-16,1119.88,39.35,"31,056.90",19698.36
2007-11-19,1120.92,39.29,"30,640.00",19633.36
2007-11-20,1121.59,39.34,"31,313.90",19280.8
2007-11-21,1121.06,39.39,"31,437.20",18602.62
2007-11-22,1121.65,39.41,"31,748.50",18526.32
2007-11-23,1122.06,39.57,"32,377.70",18852.87
2007-11-26,1123.26,39.68,"33,025.70",19247.54
2007-11-27,1123.12,39.85,"32,280.00",19127.73
2007-11-28,1122.68,39.68,"31,903.60",18938.87
2007-11-29,1122.24,39.77,"31,589.30",19003.26
2007-11-30,1123.02,39.67,"31,034.40",19363.19
2007-03-12,1125.14,39.56,"30,974.00",19603.41
2007-04-12,1126.5,39.43,"31,433.50",19529.5
2007-05-12,1127.61,39.45,"31,312.60",19738.07
2007-06-12,1127.45,39.47,"31,647.20",19795.87
2007-07-12,1128.37,39.41,"31,228.50",19966.0
2007-10-12,1129.29,39.38,"31,898.40",19930.68
2007-11-12,1129.01,39.36,"31,818.30",20290.89
2007-12-12,1129.52,39.36,"32,051.30",20375.87
2007-12-13,1129.58,39.37,"31,551.60",20104.39
2007-12-14,1129.53,39.35,"31,062.90",20030.83
2007-12-17,1130.88,39.37,"31,270.20",19261.35
2007-12-18,1131.5,39.57,"31,820.20",19079.64
2007-12-19,1132.14,39.55,"31,643.20",19091.96
2007-12-20,1133.31,39.57,"31,448.20",19162.57
2007-12-24,1133.99,39.49,"32,051.20",19854.12
2007-12-26,1134.7,39.39,"32,051.20",20192.52
2007-12-27,1135.15,39.43,"32,678.20",20216.72
2007-12-28,1137.3,39.44,"32,878.90",20206.95
2007-12-31,1141.28,39.41,"32,878.90",20286.99
2008-01-01,1143.4,39.42,"32,878.90",20300.71
2008-02-01,1145.85,39.43,"33,386.30",20465.3
2008-03-01,1144.93,39.45,"33,843.00",20345.2
2008-04-01,1145.97,39.32,"33,618.60",20686.89
2008-07-01,1151.31,39.28,"33,764.20",20812.65
2008-08-01,1151.61,39.27,"34,306.70",20873.33
2008-09-01,1151.64,39.29,"34,451.90",20869.78
2008-10-01,1154.03,39.29,"34,737.80",20582.08
2008-11-01,1159.23,39.29,"35,011.90",20827.45
2008-01-14,1160.39,39.29,"35,439.60",20728.05
2008-01-15,1160.93,39.27,"35,849.00",20251.09
2008-01-16,1160.12,39.27,"34,961.70",19868.11
2008-01-17,1159.88,39.29,"34,917.10",19700.82
2008-01-18,1160.62,39.27,"34,662.60",19013.7
2008-01-21,1160.59,39.38,"34,462.30",17605.35
2008-01-22,1164.67,39.73,"34,549.40",16729.94
2008-01-23,1173.27,39.56,"35,161.40",17594.07
2008-01-24,1172.04,39.43,"35,888.10",17221.74
2008-01-25,1170.68,39.4,"36,146.90",18361.66
2008-01-28,1169.62,39.47,"36,303.10",18152.78
2008-01-29,1166.11,39.4,"36,406.80",18091.94
2008-01-30,1161.87,39.43,"36,200.60",17758.64
2008-01-31,1163.02,39.39,"36,356.50",17648.71
2008-01-02,1165.8,39.36,"36,004.60",18242.58
2008-04-02,1164.91,39.38,"35,254.00",18660.32
2008-05-02,1165.55,39.43,"35,105.10",18663.16
2008-06-02,1167.93,39.6,"35,675.30",18139.49
2008-07-02,1168.91,39.48,"35,571.60",17526.93
2008-08-02,1170.3,39.55,"36,315.60",17464.89
2008-11-02,1172.18,39.73,"36,440.00",16630.91
2008-12-02,1171.68,39.65,"36,395.70",16608.01
2008-02-13,1171.73,39.68,"35,733.00",16949.14
2008-02-14,1171.07,39.65,"35,882.10",17766.63
2008-02-15,1169.73,39.66,"36,198.90",18115.25
2008-02-18,1168.7,39.66,"35,935.80",18048.05
2008-02-19,1166.81,39.87,"36,895.30",18075.66
2008-02-20,1163.54,40.15,"36,984.00",17617.6
2008-02-21,1164.43,40.07,"37,731.50",17734.68
2008-02-22,1164.95,39.98,"37,767.20",17349.07
2008-02-25,1164.22,40.05,"37,477.20",17650.57
2008-02-26,1164.93,39.91,"37,391.00",17806.19
2008-02-27,1163.15,39.73,"38,164.10",17825.99
2008-02-28,1165.45,39.81,"38,274.80",17824.48
2008-02-29,1165.65,39.92,"38,881.90",17578.72
2008-03-03,1169.97,40.26,"39,925.50",16677.88
2008-04-03,1168.09,40.29,"39,700.20",16339.89
2008-05-03,1168.43,40.29,"39,277.20",16542.08
2008-07-03,1165.92,40.53,"39,400.80",15975.52
2008-10-03,1165.18,40.67,"39,261.90",15923.72
2008-11-03,1167.13,40.47,"39,246.20",16123.15
2008-12-03,1168.74,40.36,"39,341.90",16127.98
2008-03-13,1169.4,40.44,"40,262.70",15357.35
2008-03-14,1166.3,40.45,"40,616.70",15760.52
2008-03-17,1166.36,40.77,"41,193.30",14809.49
2008-03-18,1168.56,40.62,"40,783.40",14833.46
2008-03-19,1168.03,40.45,"38,752.20",14994.83
2008-03-24,1163.16,40.34,"37,428.10",15289.4
2008-03-25,1162.9,40.12,"37,139.50",16217.49
2008-03-26,1162.96,40.14,"38,004.90",16086.83
2008-03-27,1162.47,40.15,"37,959.90",16015.56
2008-03-28,1158.78,40.1,"37,285.90",16371.29
2008-03-31,1152.53,39.97,"37,442.70",15644.44
2008-02-04,1153.81,39.98,"35,546.60",15750.4
2008-03-04,1154.85,39.95,"35,886.90",15832.55
2008-04-04,1150.98,39.97,"36,192.80",15343.12
2008-07-04,1145.99,39.93,"37,004.40",15757.08
2008-08-04,1147.93,40.02,"36,618.30",15587.62
2008-09-04,1149.4,40.02,"36,693.80",15790.51
2008-10-04,1148.63,39.95,"37,036.50",15695.1
2008-11-04,1143.0,39.94,"37,082.20",15807.64
2008-04-15,1145.82,39.96,"37,194.70",16153.66
